category,value_name,recent_item,type,registry_path
.jpeg,9,WhatsApp Image 2026-01-18 at 10.51.09 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㄰ㄭ‸瑡ㄠ⸰ㄵ〮‹䵐氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,14,sql.jpeg | 煳⹬湬k@ 뻯 | sql,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpeg,12,WhatsApp Image 2026-04-30 at 7.50.38 PM.jpeg | 桗瑡䅳灰䤠慭敧㈠㈰ⴶ㐰㌭‰瑡㜠㔮⸰㠳倠⹍湬k 뻯 | WhatsApp Image 2026-04-30 at 7.50.38 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpeg
.jpg,2,workshop-poster(3).jpg | 潷歲桳灯瀭獯整⡲⤳氮歮 | ^ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,19,workshop-poster.jpg | 潷歲桳灯瀭獯整⁲㈨⸩湬k` 뻯 | workshop-poster (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,3,CommunicationDiagram.jpg | 潃浭湵捩瑡潩䑮慩牧浡氮歮 | b 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,5,Communiction.jpg | 潃浭湵捩楴湯氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,12,Untitled Diagram.jpg | 湕楴汴摥䐠慩牧浡氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,6,WhatsApp Image 2024-05-21 at 18.57.53_467fa25e.jpg | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㔰㈭‱瑡ㄠ⸸㜵㔮弳㘴昷㉡攵氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,7,WhatsApp Image 2024-06-04 at 12.34.11_20ae5491.jpg | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㘰〭‴瑡ㄠ⸲㐳ㄮ弱〲敡㐵ㄹ氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,9,WhatsApp Image 2024-06-04 at 12.34.11_df1ac9ec.jpg | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㘰〭‴瑡ㄠ⸲㐳ㄮ弱晤愱㥣捥氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,10,WhatsApp Image 2024-05-30 at 19.20.47_8b1c5948.jpg | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㔰㌭‰瑡ㄠ⸹〲㐮強戸挱㤵㠴氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,8,WhatsApp Image 2024-05-30 at 19.20.46_93f4c85a.jpg | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㔰㌭‰瑡ㄠ⸹〲㐮弶㌹㑦㡣愵氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,11,WhatsApp Image 2024-06-11 at 18.18.23_705e1907.jpg | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㘰ㄭ‱瑡ㄠ⸸㠱㈮弳〷攵㤱㜰氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,13,WhatsApp Image 2024-06-11 at 18.18.23_10430d30.jpg | 桗瑡䅳灰䤠慭敧㈠㈰ⴴ㘰ㄭ‱瑡ㄠ⸸㠱㈮弳〱㌴搰〳氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,15,5.1 (1).jpg | ⸵‱ㄨ⸩湬kH 뻯 | 5.1 (1),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,16,5.1 (2).jpg | ⸵‱㈨⸩湬kH 뻯 | 5.1 (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,17,5.2.jpg | ⸵⸲湬k@ 뻯 | 5.2,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,4,5.1.jpg | ⸵⸱湬k@ 뻯 | 5.1,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,18,admission fall 2025 second.jpg | 摡業獳潩⁮慦汬㈠㈰‵敳潣摮氮歮 | n 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,14,secret.jpg | 敳牣瑥氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,0,c3e075ab-7406-4219-9b24-504160fe9532.jpg | ㍣づ㔷扡㜭〴ⴶ㈴㤱㤭㉢ⴴ〵ㄴ〶敦㔹㈳氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.jpg,1,fitimage.jpg | 楦楴慭敧氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg
.js,0,main.js | 慭湩樮⹳湬kH 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.js
.js,1,helpers.segment.js | 敨灬牥⹳敳浧湥⹴獪氮歮 | ^ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.js
.json,0,google-services.json | 潧杯敬猭牥楶散⹳獪湯氮歮 | b 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.json
.json,1,activity.json | 捡楴楶祴樮潳⹮湬kT 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.json
.json,2,Key_7-Zip_Values_Export.json | 敋役ⴷ楚彰慖畬獥䕟灸牯⹴獪湯氮歮 | r 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.json
.json,3,registry_scan_report_1785661422480.json | 敲楧瑳祲獟慣彮敲潰瑲ㅟ㠷㘵ㄶ㈴㐲〸樮潳⹮湬k 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.json
.log,0,mysql_error.log | 祭煳彬牥潲⹲湬kP 뻯 | mysql_error,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.log
.LOG1,1,DEFAULT.LOG1 | 䕄䅆䱕⹔佌ㅇ氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.LOG1
.LOG1,0,ntuser.dat.LOG1 | 瑮獵牥搮瑡䰮䝏⸱湬kX 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.LOG1
.LOG2,0,ntuser.dat.LOG2 | 瑮獵牥搮瑡䰮䝏⸲湬kX 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.LOG2
.m4a,0,Banjaara_Lyrical_Video___Ek_Villain___Slowed___Reverb___Music_series(128k).m4a | 慂橮慡慲䱟特捩污噟摩潥彟䕟彫楖汬楡彮彟汓睯摥彟剟癥牥形彟畍楳彣敳楲獥ㄨ㠲⥫氮歮 | Î 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.m4a
.md,0,Hostel_Management_System_Presentation.md | 潈瑳汥䵟湡条浥湥彴祓瑳浥偟敲敳瑮瑡潩⹮湬k 뻯 | Hostel_Management_System_Presentation,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.md
.mht,0,Gantt Chart (1).mht | 慇瑮⁴桃牡⁴㐨⸩湬kX 뻯 | Gantt Chart (4),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mht
.mh_,0,Gantt Chart (1).mh_ | 慇瑮⁴桃牡⁴ㄨ⸩桭⹟湬k` 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mh_
.MOV,0,e7ec7e4552ec46c3a3a3d29e450e82c5.MOV | 㝥捥攷㔴㈵捥㘴㍣㍡㍡㉤改㔴攰㈸㕣氮歮 | z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.MOV
.mp4,15,Recording 2026-05-16 135755.mp4 | 敒潣摲湩⁧〲㘲〭ⴵ㘱ㄠ㔳㔷⸵湬kp 뻯 | Recording 2026-05-16 135755,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,16,2.mp4 | ′㈨⸩湬kD 뻯 | 2 (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,12,Recording 2026-04-20 160126.mp4 | 敒潣摲湩⁧〲㘲〭ⴴ〲ㄠ〶㈱⸶湬kp 뻯 | Recording 2026-04-20 160126,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,18,WhatsApp Video 2026-06-19 at 9.50.35 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㘰ㄭ‹瑡㤠㔮⸰㔳倠⹍湬k 뻯 | WhatsApp Video 2026-06-19 at 9.50.35 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,19,WhatsApp Video 2026-06-19 at 9.51.41 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㘰ㄭ‹瑡㤠㔮⸱ㄴ倠⹍湬k 뻯 | WhatsApp Video 2026-06-19 at 9.51.41 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,0,WhatsApp Video 2026-06-19 at 9.51.55 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㘰ㄭ‹瑡㤠㔮⸱㔵倠⹍湬k 뻯 | WhatsApp Video 2026-06-19 at 9.51.55 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,1,Recording 2026-04-21 143750.mp4 | 敒潣摲湩⁧〲㘲〭ⴴㄲㄠ㌴㔷⸰湬kp 뻯 | Recording 2026-04-21 143750,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,9,19-06-2026.mp4 | 㤱〭ⴶ〲㘲氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,17,WhatsApp Video 2026-06-26 at 2.27.04 AM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㘰㈭‶瑡㈠㈮⸷㐰䄠⹍湬k 뻯 | WhatsApp Video 2026-06-26 at 2.27.04 AM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,2,WhatsApp Video 2026-06-27 at 11.46.36 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㘰㈭‷瑡ㄠ⸱㘴㌮‶䵐氮歮 |  뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,4,WhatsApp Video 2026-07-01 at 9.40.37 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㜰〭‱瑡㤠㐮⸰㜳倠⹍湬k 뻯 | WhatsApp Video 2026-07-01 at 9.40.37 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,5,WhatsApp Video 2026-07-02 at 8.43.24 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㜰〭′瑡㠠㐮⸳㐲倠⹍湬k 뻯 | WhatsApp Video 2026-07-02 at 8.43.24 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,6,WhatsApp Video 2026-07-02 at 8.43.37 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㜰〭′瑡㠠㐮⸳㜳倠⹍湬k 뻯 | WhatsApp Video 2026-07-02 at 8.43.37 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,7,WhatsApp Video 2026-07-02 at 8.43.47 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㜰〭′瑡㠠㐮⸳㜴倠⹍湬k 뻯 | WhatsApp Video 2026-07-02 at 8.43.47 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,8,WhatsApp Video 2026-07-02 at 8.44.27 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㜰〭′瑡㠠㐮⸴㜲倠⹍湬k 뻯 | WhatsApp Video 2026-07-02 at 8.44.27 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,10,WhatsApp Video 2026-07-02 at 8.45.02 PM.mp4 | 桗瑡䅳灰嘠摩潥㈠㈰ⴶ㜰〭′瑡㠠㐮⸵㈰倠⹍湬k 뻯 | WhatsApp Video 2026-07-02 at 8.45.02 PM,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,3,Recording 2026-07-01 115507.mp4 | 敒潣摲湩⁧〲㘲〭ⴷ㄰ㄠ㔱〵⸷湬kp 뻯 | Recording 2026-07-01 115507,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,11,vm.mp4 | 浶氮歮 | > 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,13,Recording 2026-07-08 145733_Ncert_Meeting.mp4 | 敒潣摲湩⁧〲㘲〭ⴷ㠰ㄠ㔴㌷弳捎牥彴敍瑥湩⹧湬k 뻯 | Recording 2026-07-08 145733_Ncert_Meeting,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.mp4,14,myprsentation.mp4 | 祭牰敳瑮瑡潩⹮湬kT 뻯 | myprsentation,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.mp4
.odt,0,FYP Proposel.odt | 奆⁐牐灯獯汥氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.odt
.odt,1,FYP Proposel Updates.odt | 奆⁐牐灯獯汥唠摰瑡獥氮歮 | b 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.odt
.odt,2,Dart.odt | 慄瑲氮歮 | B 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.odt
.pcap,0,network.pcap | 敮睴牯⹫湬kH 뻯 | network,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pcap
.pdf,16,Provisional End Term Result Jan 2026 BSSE (Main Campus)(1).pdf | 牐癯獩潩慮⁬湅⁤敔浲删獥汵⁴慊⁮〲㘲䈠卓⁅䴨楡⁮慃灭獵⠩⤱氮歮 | ® 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,12,DF Interns tasks.pdf | 䙄䤠瑮牥獮琠獡獫氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,9,CHFI Module 1 - 3.pdf | 䡃䥆䴠摯汵⁥‱‭⸳湬k\ 뻯 | CHFI Module 1 - 3,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,11,Group10_Week1_Task1.pdf | 片畯ㅰ弰敗步弱慔歳⸱湬k` 뻯 | Group10_Week1_Task1,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,0,NAS Module.pdf | 䅎⁓潍畤敬⠠⤳氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,14,BSSE-SE-IT-DS-.pdf | 卂䕓匭ⵅ呉䐭ⵓ氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,3,Spring 26-SE Department End Term Result.pdf | 灓楲杮㈠ⴶ䕓䐠灥牡浴湥⁴湅⁤敔浲删獥汵⹴湬k 뻯 | Spring 26-SE Department End Term Result,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,18,front.pdf | 牦湯⹴湬kD 뻯 | front,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,10,back.pdf | 慢正氮歮 | B 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,8,Imtiaz_Ali_Resume.pdf | 浉楴穡䅟楬剟獥浵⹥湬k\ 뻯 | Imtiaz_Ali_Resume,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,2,Semester_6_results.pdf | 敓敭瑳牥㙟牟獥汵獴氮歮 | ^ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,4,Group10_Week2_Task2.pdf | 片畯ㅰ弰敗步弲慔歳⸲湬k` 뻯 | Group10_Week2_Task2,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,7,senior documents .pdf | 敳楮牯搠捯浵湥獴⸠湬k\ 뻯 | senior documents,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,1,SP26- AFTERNOON MIDTERM RESULTS.pdf | 偓㘲‭䙁䕔乒住⁎䥍呄剅⁍䕒啓呌⹓湬kx 뻯 | SP26- AFTERNOON MIDTERM RESULTS,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,13,Print your Call Letter.pdf | 牐湩⁴潹牵䌠污⁬敌瑴牥氮歮 | f 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,19,Digital_Forensics_Weekly_Tasks.pdf | 楄楧慴彬潆敲獮捩彳敗步祬呟獡獫氮歮 | v 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,17,Certificate-CyberEyeCHFI.pdf | 敃瑲晩捩瑡ⵥ祃敢䕲敹䡃䥆氮歮 | j 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,15,Group10_Week4_Windows_Artefacts_CheatSheet_Report.pdf | 片畯ㅰ弰敗步弴楗摮睯彳牁整慦瑣彳桃慥却敨瑥剟灥牯⁴㈨⸩湬k¤ 뻯 | Group10_Week4_Windows_Artefacts_CheatSheet_Report (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.pdf,6,Provisional End Term Result Spring 2026 (Bs Software Engineering) Main Campus.pdf | 牐癯獩潩慮⁬湅⁤敔浲删獥汵⁴灓楲杮㈠㈰‶䈨⁳潓瑦慷敲䔠杮湩敥楲杮 慍湩䌠浡異⹳湬kÔ 뻯 | Provisional End Term Result Spring 2026 (Bs Software Engineering) Main Campus,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf
.php,0,index.php | 湩敤⁸㈨⸩湬kL 뻯 | index (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.php
.php,1,Feedback.php | 敆摥慢正氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.php
.php,2,Add User.php | 摁⁤獕牥氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.php
.php,3,practices.php | 牰捡楴散⁳㈨⸩湬kT 뻯 | practices (2),REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.php
.php,4,practices(1).php | 牰捡楴散⡳⤱氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.php
.pk,0,numl-f23-20683@numls.edu.pk | 慭汩潴畮汭昭㌲㈭㘰㌸湀浵獬攮畤瀮⹫湬k | mailtonuml-f23-20683@numls.edu.pk,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pk
.pk,1,Lms_peshawar@aiou.edu.pk | 慭汩潴浌彳数桳睡牡慀潩⹵摥⹵歰氮歮 | v 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pk
.pk/,0,nfa.gov.pk/ | 瑨灴⵳渭慦朮癯瀮⵫氮歮 | ^ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pk/
.pkt,0,lab3.pkt | 慬㍢⠠⤳氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,2,Lab5.pkt | 慌㕢⠠⤳氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,4,SimpleConfigurationPractice.pkt | 楓灭敬潃普杩牵瑡潩偮慲瑣捩⹥湬kp 뻯 | SimpleConfigurationPractice,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,1,Lab6.pkt | 慌㙢氮歮 | B 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,3,lab7.pkt | 慬㝢氮歮 | B 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,5,vlanPractice.pkt | 汶湡牐捡楴散氮歮 | R 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,6,Lab_7.pkt | 慌形⸷湬kD 뻯 | Lab_7,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,7,Lab_5.pkt | 慌形⸵湬kD 뻯 | Lab_5,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,8,myfirst.pkt | 祭楦獲⹴湬kH 뻯 | myfirst,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,9,lab#10.pkt | 慬⍢〱⠠⤲氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,10,Lab_13.pkt | 慌形㌱氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,11,Lab#11.pkt | 慌⍢ㄱ氮歮 | F 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,14,CCP CN oqab Rahman.pkt | 䍃⁐乃漠慱⁢慒浨湡氮歮 | ^ 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,13,Oqab OEL.pkt | 煏扡传䱅氮歮 | J 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,12,OEL-Sp_21407OqabRahmanCN- SE- FALL 24.pkt | 䕏ⵌ灓㉟㐱㜰煏扡慒浨湡乃‭䕓‭䅆䱌㈠⸴湬k 뻯 | OEL-Sp_21407OqabRahmanCN- SE- FALL 24,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,16,LAB Project_Updated.pkt | 䅌⁂牐橯捥彴灕慤整⹤湬k` 뻯 | LAB Project_Updated,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,17,OLE_Haris.pkt | 䱏彅慈楲⹳湬kL 뻯 | OLE_Haris,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,18,HarisShabbir-Fl23805-OEL.pkt | 慈楲即慨扢物䘭㉬㠳㔰伭䱅⠠⤲氮歮 | r 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.pkt,15,LAB Project.pkt | 䅌⁂牐橯捥⹴湬kP 뻯 | LAB Project,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pkt
.PML,0,Logfile.PML | 潌晧汩⹥湬kH 뻯 | Logfile,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.PML
.png,4,Splash_Screen.png | 灓慬桳卟牣敥⹮湬kT 뻯 | Splash_Screen,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,2,dashboard.png | 慤桳潢牡⹤湬kL 뻯 | dashboard,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,14,comman_reg.png | 潣浭湡牟来氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,16,Folder_Hiericy.png | 潆摬牥䡟敩楲祣氮歮 | V 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,13,system_info.png | 祳瑳浥楟普⹯湬kP 뻯 | system_info,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,8,startup_program.png | 瑳牡畴彰牰杯慲⹭湬kX 뻯 | startup_program,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,7,install_software.png | 湩瑳污彬潳瑦慷敲氮歮 | Z 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,18,user_activity.png | 獵牥慟瑣癩瑩⹹湬kT 뻯 | user_activity,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,6,usb_device.png | 獵形敤楶散氮歮 | N 뻯,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,3,main_py.png | 慭湩灟⹹湬kH 뻯 | main_py,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,19,json_export.png | 獪湯敟灸牯⹴湬kP 뻯 | json_export,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,5,cv_export.png | 癣敟灸牯⹴湬kL 뻯 | cv_export,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
.png,0,support files.png | 畳灰牯⁴楦敬⹳湬kT 뻯 | support files,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png
